Text,Category,label
no decision on zoning till after screening of apc presidential hopefuls says party chairman adamu the national chairman of the all progressives congress apc senator abdullahi adamu on wednesday said that the ruling party would,politics,0
finals place for grabs as germany face tough spanish test germany have been a work in progress since their disappointing world cup firstround exit and they now face their,sports,1
man united slip up in premier league title race in draw against everton manchester united twice let a lead slip away as everton battled back to secure a draw to put a,sports,1
india flamingos hit egypt put one leg in final round of qualifiers nigerias u girls have one leg in the final round of the african qualification series for this years fifa u,sports,1
china tennis body calls for probe into peng shuais sex assault claims the womens tennis association wta has called for a full fair and transparent investigation into allegations of sexual assault made,sports,1
south africa win their first womens cup of nations title with final win over morocco south africa have finished runnersup five times including the last edition in read more,sports,1
nigeria opposition pdp asks court to sack zamfara governor matawalle over defection to apc nigerias main opposition party the peoples democratic party pdp has asked an abuja division of the federal high court to,politics,0
japan expands state of emergency as tokyo olympics looms japan has expanded a coronavirus state of emergency hours in an effort to contain a worrying surge in infections nine,sports,1
prosecutors demand maradonas doctors be placed on trial for negligent homicide prosecutors investigating the death of argentine soccer legend diego maradona have asked that the medical staff who treated him,sports,1
defiant uefa vote for champions league revamp despite european super league threat uefas executive committee has responded to the threat of a breakaway european super league esl by unanimously voting to sanction,sports,1
stade malien bamako unveils eguavoen as coach on tuesday former super eagles head coach augustine eguavoen is expected to arrive in mali on tuesday to be unveiled as,sports,1
ibrahimovic out of euro striker zlatan ibrahimovic is out of swedens plans for this summers european championship due to a knee injury sustained while,sports,1
jonathan wont be apc presidential flagbearer hilliard eta against the backdrop of purported moves to impose former nigeria president goodluck jonathan as presidential candidate of the all,politics,0
tennis star peng shuai appears in beijing wta not reassured chinese tennis star peng shuai whose whereabouts have been a matter of international concern for weeks attended a tennis tournament,sports,1
barca legend samuel etoo involved in car accident in cameroon former barcelona and inter milan striker samuel etoo is in stable condition after he was involved in a car accident,sports,1
nigeria exapc chair akande recounts how atiku rejected tinubu as running mate the former interim national chairman of the all progressives congress apc chief bisi akande has said that president muhammadu buharis,politics,0
nigeria more trouble for embattled pdp chairman secondus as ward suspends him there appears to be more trouble for the embattled national chairman of nigerias opposition peoples democratic party pdp uche secondus,politics,0
desmond elliot criticised over social media regulation speech nigerian actor turned politician desmond elliot has come under fire after a video resurfaced on thursday in which he condemned,politics,0
report apc likely to choose consensus candidate from numerous presidential hopefuls through carrot and stick approach the sudden dramatic mad dash to get the presidential ticket of the ruling all progressives congress apc even at a,politics,0
trump escalates claims of voter fraud on twitter president donald trump has continued to push his unsubstantiated claims of illegality in the voting process in states like pennsylvania the,politics,0
nigeria campaign group rallies support for emefiele presidency in nasarawa the unified northern nigeria youth forum unnyf which is advocating that governor of the central bank of nigeria cbn dr,politics,0
man united liverpool firmino brace boosts reds top four hopes liverpools topfour hopes are still alive after roberto firminos brace helped them to a win over manchester united at,sports,1
buhari may impose jonathan as apc consensus presidential candidate this week nigeria president muhammadu buhari may unveil the consensus presidential candidate of the all progressives congress this week just as indications,politics,0
nigerias parliament goes digital house of reps installs devices for plenary by abel ejikeme nigerias house of representatives has installed new digital devices and software in the chamber it says will aid proceedings in the lower chamber,politics,0
new goalkeeper mendy undergoes medical ahead of chelsea move rennes goalkeeper edouard mendy is undergoing a medical with chelsea as he prepares to join the club blues manager frank,sports,1
man united lose m to covid manchester united lost million in the period to june as a direct result of the coronavirus pandemic the,sports,1
i am ready for tyson fury anthony joshua throws down the gauntlet britishnigerian unified heavyweight champion of the world anthony joshua has set his sights on a title showdown with fellow briton,sports,1
buhari praises ogun governor abiodun for promises made promises kept nigerias president muhammadu buhari said on thursday in ogun state that he had found in governor dapo abiodun a politician,politics,0
juventus sack pirlo as head coach allegri announcement imminent italian football club juventus has sacked andrea pirlo as head coach and are close to announcing the return of massimiliano,sports,1
zinedine zidane headbutt statue to be reinstalled in qatar ahead of world cup a statue immortalising zinedine zidanes headbutt during the world cup final will be reinstalled in qatar after it was,sports,1
lingard haunts west ham as man united secure comeback win at london stadium supersub jesse lingard scored a stunning lastminute winner as manchester united secured a comeback win at west ham lingard,sports,1
china denounces taiwan president tsais national day speech china has denounced taiwans national day speech during which president tsai ingwen said her government will not bow down to,politics,0
ten hag loses first man united game as brighton win brighton survived a late onslaught to secure a first win at old trafford and condemn erik ten hag to a,sports,1
nigeria pdps presidential aspirants hit more coming as party harvests nm from form sales with presidential aspirants picking forms the main opposition peoples democratic party pdp has harvested n million from the sales,politics,0
saad hariri renamed lebanon pm a year after stepping down former lebanese prime minister saad hariri has been tasked with forming his fourth government winning a slim majority of votes,politics,0
arsenal concede late equaliser against slavia prague in europa quarterfinal arsenal were left frustrated as slavia prague netted a potentially key away goal in the dying seconds of thursday nights,sports,1
eight covid cases puts raja casablancas champions league sfinal with zamalek in jeopardy raja casablanca on tuesday announced six new covid cases among their players just a day after their home defeat,sports,1
atiku judge me with my track record as vice president with the publications of personal particulars of all candidates for the presidential and national assembly candidates concluded by the independent,politics,0
odegaard completes medical ahead of arsenal move martin odegaard has completed a medical at arsenal ahead of a loan move from real madrid arsenal have agreed to,sports,1
renato sanches portugal midfielder signs fiveyear deal with psg the yearold joins the parisians from lille where he won the ligue title in read more,sports,1
obaseki wins orhionmwon lga peoples democratic party candidate in edo state governorship election mr godwin obaseki has won orhionmwon local government area with,politics,0
nigeria unease over yobe governor bunis alleged plans for apc chairmanship there is rising tension in the ruling all progressives congress apc following an alleged plan by the chairman of the,politics,0
euro netherlands secure last spot after comfortable win against austria the netherlands have booked a spot in the euro last as group c winners after an early memphis,sports,1
nigeria southern leaders laud buhari northern apc governors for conceding presidency to south the decision this weekend by president muhammadu buhari and northern governors of the ruling all progressives congress apc to concede,politics,0
russias world no daniil medvedev faces possible ban by tennis governing body new world number one daniil medvedevs spot atop the rankings could be under threat amid calls for russia and belarus,sports,1
samuel etoo announces candidacy for presidency of cameroon football federation former cameroon international samuel etoo is to stand as a candidate in the race for the presidency of his countrys,sports,1
vinicius brace helps real madrid rally for levante draw in thrilling game real madrid came from behind with a brace from vinicius jr in a thrilling draw with upstart levante in,sports,1
chelsea hold talks with barcelona over shock move for aubameyang the blues have already signed raheem sterling but thomas tuchel is eager to add another forward to his ranksread more,sports,1
man city beat tottenham in carabao cup final with late laporte goal manchester city dominated tottenham hotspur in the carabao cup final but just managed to sneak a win to secure,sports,1
french champions psg sack tuchel pochettino favourite to take charge french ligue champion paris saint germain have sacked their manager thomas tuchel multiple news outlets are reporting tuchel took charge of,sports,1
atletico madrid chelsea giroud wonder goal hands londoners champions league advantage olivier giroud scored a champions league goal for the ages as chelsea beat atletico madrid in bucharest to seal,sports,1
congos sassou wins election by landslide extends year reign as president congo republic president denis sassou nguesso has been reelected with more than of the vote official results showed on,politics,0
opposition pdp slams buhari says appointment of new service chiefs late demands probe of buratai others nigerias opposition peoples democratic party pdp has described the appointment of new service chiefs by president muhammadu buhari as rather late,politics,0
nigeria amended electoral bill bars ministers commissioners from contesting in primaries should president muhammadu buhari sign the new electoral act amendment bill recently forwarded to him by the national assembly into,politics,0
arsenal still paying over of mesut ozils huge aweek wages despite german joining fenerbahce cashstrapped arsenal are paying mesut ozil more than a week not to play for them until the end of,sports,1
deontay wilder wants m to let joshuafury fight happen tyson fury does not expect to face anthony joshua in his next fight after deontay wilder requested m to step,sports,1
nigeria apc zoning presidency to south puts pdp in quandary the decision tuesday by the ruling all progressives congress apc to zone its presidential ticket to the southern part of,politics,0
arteta says arsenals draw with west ham will give him nightmares despite secondhalf fightback mikel arteta says arsenals draw with west ham is going to give him nightmares the gunners drew with west,sports,1
harry kane informs tottenham he wants to leave this summer harry kane has told tottenham he wants to leave the club this summer espn is reporting the american media organisation,sports,1
libyas presidency council suspends foreign minister government rejects the decision libyas presidency council has suspended foreign minister najla mangoush for administrative violations and barred her from traveling its spokesperson said,politics,0
im running as nigerian presidential aspirant not as northerner says senate president lawan the president of the senate ahmad lawan on thursday said his presidential bid is in his capacity as a nigerian,politics,0
nigeria foisting northern presidential candidates will be grave tragedy say southern and middle belt leaders the southern and middle belt leaders forum smblf has condemned in strong terms the decision by the two main political,politics,0
nigeria supreme court upholds electoral commissions power to deregister political parties the supreme court of nigeria on friday put a final lid on the prospect of reinstating the political parties deregistered,politics,0
sri lanka acting president declares state of emergency ahead of mps vote the specific legal provisions of the latest emergency are yet to be announced but previous emergency regulations have been used,politics,0
simone biles withdraws from more olympics event finals simone biles has withdrawn from the vault and uneven bar apparatus finals at the tokyo olympics on saturday as the,sports,1
super eagles to play june friendly against ecuador in new jersey the nigeria football federation and the federacin ecuatoriana de ftbol on friday announced that the a national teams of both,sports,1
worlds eyes are on nigeria ahead of elections us ambassador says the united states ambassador to nigeria mary beth leonard on thursday said the eyes of the world would be on,politics,0
currency printing nigerias opposition pdp demands sack of finance minister for misleading citizens nigerias main opposition political party peoples democratic party pdp has demanded the immediate sack of the countrys minister of finance,politics,0
nigeria expresident jonathan not qualified to be apc presidential candidate says party vice chairman lukman the national vice chairman north west of the all progressives congress apc dr salihu lukman has said as far as,politics,0
qatar playoff super eagles storm kumasi in buoyant mood nigerias contingent to fridays fifa world cup qualifying showdown with the black stars of ghana landed at the kumasi,sports,1
okonjoiwealas confirmation as wto dg hits new snag with geneva lockdown the world trade organisations wto efforts to elect a new leader next week could be delayed for at least another,politics,0
nigeria ondo state governor akeredolu restates case for state police ondo state governor mr rotimi akeredolu wednesday renewed the clamour for the decentralisation of the nations policing system to empower,politics,0
world champions france spring back to life with victory over finland france sprung back into life to end a fivegame winless streak by beating visitors finland in a world cup,sports,1
philippine leader dutertes preferred successor quits presidential race philippine senator christopher bong go the preferred successor of rodrigo duterte said on tuesday he was withdrawing his candidacy for,politics,0
ghana election opposition candidate expresses worry over hitches at polling stations opposition candidate in ghanas presidential election john mahama has expressed worry over hitches that have been recorded in some of the,politics,0
obasanjo buhari and the impunity of nepotism chido nwangwu founder usafrica multimedia networks draws a comparison between former president olusegun obasanjo and president muhammadu buhari while establishing,politics,0
liverpool chelsea resilient man blues secure draw at anfield tenman chelsea survived a strong second half from liverpool to leave anfield with a point on saturday securing a,sports,1
millions vote in india elections as deaths cases reach record high people in the indian state of west bengal are voting in the final phase of elections despite soaring coronavirus cases,politics,0
white house refuses to say trump has faith in attorney general as sack rumours swirl president donald trumps spokeswoman refused to say wednesday whether trump still has faith in attorney general william barr a day,politics,0
nigeria monitoring direct primaries has financial security implications inec says the independent national electoral commission inec has explained that the monitoring of the direct primaries of the registered political,politics,0
nigeria its igbos turn to produce president in afenifere mbf pandef insist as the political parties ready for their primaries ahead of the general election the general sentiment in the country,politics,0
its official barcelona sign sergio aguero barcelona have completed the signing of sergio aguero on a free transfer following the end of his contract with manchester,sports,1
morocco super falcons thump burundi to face cameroon in quarterfinals cup holders nigeria must overcome the challenge of the indomitable lionesses of cameroon to qualify for next years fifa world,sports,1
nigeria opposition pdp mobilises senators to block buharis aides confirmation as electoral commissioner the peoples democratic party pdp wednesday rallied its members in the senate to block the confirmation of president muhammadu buharis,politics,0
nigeria sports festival moved to on advice of covid task force the much expected th national sports festival nsf expected to begin on december in benin city has been moved,sports,1
thomas tuchel signs chelsea contract extension after champions league win chelsea has tied thomas tuchel to a twoyear deal extending his previously month contract six days after winning the champions,sports,1
joe aribo fires rangers six points clear on top of scottish premiership super eagles forward joe aribo scored the opening goal as glasgow rangers moved six points clear of celtic at the,sports,1
kane returns inspires tottenham to victory over west ham harry kane returned from injury to inspire tottenham to a muchneeded win over west brom to ease the pressure on,sports,1
pacquiao files for president as philippine campaigning starts international boxing champion manny pacquiao has formally filed his candidacy for president of the philippines as the country kicked off,politics,0
premier league confirms covid cases in one week the premier league has announced players and club staff have tested positive for coronavirus over the past week,sports,1
international observers hail ghanas electoral process international observer groups from the economic community of west african states ecowas and the commonwealth have hailed the ghanaian government for its conduct,politics,0
togo looking for upset win against egypt in cairo togo will chase an upset away win over egypt when the teams meet in a group g clash in the,sports,1
var drama as late brighton penalty denies liverpool maximum points a late brighton penalty denied liverpool all three points with var at the centre of the drama once again a,sports,1
tokyo olympics dominant djokovic thrashes japans nishikori saunters into semis novak djokovic remains on course for a golden slam after ruthlessly ending the dreams of home hope kei nishikori to,sports,1
nigeria better as one governing party stalwart tinubu tells secession agitators national leader of the all progressives congress apc senator bola tinubu has called on those clamouring for secession to jettison,politics,0
qfinal place at stake as super eagles expect tough battle with covidravaged tunisia on sunday nigerias manager augustine eguavoen says he expects a tough duel between his super eagles and the carthage eagles of tunisia,sports,1
west ham beat liverpool to end record bid west ham beat liverpool in the premier league on sunday to deny jurgen klopps side a club record of,sports,1
nigerias sports minister orders football federation to hold super eagles manager to higher standards nigerias federal ministry of youth and sports development has given the nigeria football federation nff the marching orders to hold,sports,1
swedens first female pm resigns hours after appointment swedens first ever female prime minister has resigned just hours after she was appointed magdalena andersson was announced as leader,politics,0
years after super eagles to get promised houses for winning nations cup twentyeight years after winning the african cup of nations nigerias federal government has redeemed its housing pledge to the,sports,1
kimmichs late winner earns european champions bayern victory in moscow champions league cup holders bayern munich tuesday night extended their winning run in the competition to games as they,sports,1
elections nigeria labour congress mobilises support for peter obi other labour party candidates ahead of the general election the nigeria labour congress nlc has asked all its state chapters to activate their,politics,0
after days of turbulence buni akpanudoedehe take back control of nigerias governing party apc after weeks of leadership tussle that plagued the ruling all progressives congress apc the yobe state governor mai mala buni,politics,0
nigeria fgs threat of state of emergency in anambra selfindicting says afenifere pan yoruba sociocultural organization afenifere on wednesday described the announcement by the attorney general of the federation and minister of,politics,0
chelsea report positive coronavirus test results ahead of sundays man city clash chelsea have reported fresh positive covid cases ahead of sundays clash with manchester city but frank lampard confirmed there,sports,1
grand slam leaders pledge to address naomi osakas concerns the leaders of the four grand slam tournaments reacted tuesday to tennis star naomi osakas stunning withdrawal from the french,sports,1
biden invites gop lawmakers to white house virus relief meeting president joe biden has agreed to meet a group of republican senators who have proposed spending about onethird of,politics,0
nigeria father mbaka criticising buhari because he was refused contracts says presidency the nigerian presidency says calls by popular catholic priest ejike mbaka for president muhammadu buhari to resign or be impeached,politics,0
ufc finalizing middleweight title fight between israel adesanya and marvin vettori the ufc is finalizing a middleweight title fight between nigerian born israel adesanya and marvin vettori for ufc per,sports,1
unvaccinated players unable to compete at australian open grand slam unvaccinated players will not be allowed to compete at the australian open says tournament director craig tiley there had,sports,1
real madrid overcome betis in fivegoal thriller real madrid won a fivegoal thriller with real betis in la liga as the video assistant referee took centre stage,sports,1
talk of trump run builds as legal pressure intensifies donald trump was calling into yet another friendly radio show when he was asked as he often is whether hes,politics,0
lebanons pmdesignate saad hariri resigns as crisis escalates lebanon prime ministerdesignate saad hariri stepped down on thursday after failing to form a government for over the past eight,politics,0
vp osinbajo dares party leader tinubu as support group opens campaign office ahead of a political slugfest seems to be in the offing between nigerias vice president yemi osinbajo and his godfather asiwaju bola,politics,0
ibrahimovic tests positive for covid again may miss milan derby zlatan ibrahimovic looks likely to miss the milan derby this month after his club ac milan announced on thursday that,sports,1
edo election yiaga africa carpets inec for bungling logistics one of the edo state governorship election observer groups the youth initiative for advocacy growth and advancement africa yiaga africa,politics,0
nigeria presidential hopeful tinubu jets out to rest after consulting one of nigrias presidential hopefuls and former governor of lagos state asiwaju bola tinubu has reportedly left the country,politics,0
nigerian lawmakers reject bill to repeal nsia sovereign wealth fund the house of representatives at plenary on thursday rejected a bill that sought to repeal the nigeria sovereign investment authority,politics,0
super eagles black stars world cup playoff now march and the nigeria football federation was on monday notified by the confederation of african football that the fifa world cup playoff,sports,1
us and india sign military agreement to counter chinas growing power india has signed a military agreement with the united states for the sharing of sensitive satellite data as the two,politics,0
apc pdp have failed nigerians not fit for governance says nnpp candidate kwankwaso former governor of kano state and presidential candidate of the new nigeria peoples party nnpp for the election senator,politics,0
tokyo worlds fastest man jacobs to carry italys flag at closing ceremony marcell jacobs will carry italys flag at sundays closing ceremony after succeeding usain bolt as meter champion at the olympics,sports,1
end of merkel era begins as german cdu picks new party leader germanys christian democrats will elect a new chairman on saturday aiming to unite their conservative party behind a new leader,politics,0
covid cases on player flights leave australian open buildup in disarray the buildup to next months australian open was thrown into disarray on saturday when players were forced into two,sports,1
euro ronaldo makes history with th goal as portugal thrash hungary europeans champions portugal kicked off their euro title defence with a win over hungary on tuesday as captain,sports,1
halland scores twice as dortmund rout freiburg in front of fans erling braut haaland scored twice as borussia dortmund thrashed freiburg in the bundesliga in front of fans manchester united,sports,1
our achievements since should make nigerians proud presidency the nigerian presidency says the muhammadu buhari administration has recorded giant strides since he assumed office on may,politics,0
atletico madrid are champions of spain as luis suarez winner secures la liga title atletico madrid pipped city rivals real madrid to the la liga title on saturday after luis suarez fired them to,sports,1
okagbares doping ban extended keeping nigerias by womens relay team from world championships sprinter blessing okagbares doping violations will keep her nigerian teammates from participating in the x meter relay at next months,sports,1
boris johnson fights for political survival as he prepares to face mps boris johnson is fighting for political survival after two of his top ministers attacked his leadership and resigned chancellor rishi,politics,0
portugal boss santos defends jota omission after france loss portugal manager fernando santos defended his decision to start diogo jota on the bench as portugal fell to france in,sports,1
morocco super falcons target fifa world cup ticket in qfinal against cameroon everpresent nigeria believe they will celebrate another fifa womens world cup ticketread more,sports,1
this has been a difficult decision chelsea sack lampard as head coach premier league club chelsea have confirmed the sack of club legend and head coach frank lampard in a statement the,sports,1
england beat san marino to qualify for qatar world cup england hit double figures for the first time since as they secured qualification for the world cup in,sports,1
zambia dissolves parliament ahead of elections zambia has dissolved its parliament exactly ninety days before the south african countrys upcoming general election the house held its last sitting on wednesday and the,politics,0
giroud surpasses platini as frances second highest scorer chelseas olivier giroud became frances secondhighest goalscorer of all time surpassing michel platini in a friendly hammering of,sports,1
nff reinstates salisu yusuf as super eagles assistant coach the executive committee of nigeria football federation has approved the reinstatement of coach salisu yusuf to his position as assistant,sports,1
nigeria apcs future uncertain after buharis exit in senate president lawan says president of the senate dr ahmad lawan has disclosed that the future of the ruling all progressives congress apc appears,politics,0
klopp excited about firminos form ahead of atalanta clash liverpool boss juergen klopp compared his team to an orchestra and said on tuesday that his versatile forward roberto firmino,sports,1
nigeria senate approves nbn budget for firs in the nigerian senate on wednesday approved the sum of n as budget for the federal inland revenue service firs for,politics,0
commonwealth games amusan brume womens xm quartet cap best outing for nigeria nigeria claimed a total of gold silver and bronze medals to stay in the seventh positionread more,sports,1
buhari should veto amended electoral act former inec director says oluwole osazeuzzi former director of voter education for inec oluwole osazeuzzi was on arise news mornimg,politics,0
us feds raid trump lawyer giulianis home and office federal agents have raided rudy giulianis manhattan home and office seizing computers and cell phones in a major escalation of,politics,0
zoning controversy continues in pdp as partys governors meet on wednesday the controversy following the alleged zoning of the office of national chairman of peoples democratic party pdp to the south,politics,0
nigeria oyetola coasts to victory in osun apc primary floors aregbesola in his ward governor gboyega oyetola of osun state in nigerias southwest on saturday won the governorship primary of the all progressives congress,politics,0
fifa launches fifa to bring free football entertainment to fans everywhere fifa is excited to announce the launch of fifa a worldclass digital platform created to connect football fans across the,sports,1
germans decide who will take charge after merkel in sundays vote the fight to succeed popular longserving chancellor angela merkel could barely be tighter as germans go to the polls in,politics,0
we use security votes to fund police military says nigeria governors chairman fayemi governor of ekiti state and chairman of the nigeria governors forum ngf dr kayode fayemi on thursday defended governors spending,politics,0
pdp bigwigs visit exleader babangida in minna agree to suspend zoning debate the national chairman of the peoples democratic party pdp on tuesday led some prominent members of the main opposition party,politics,0
african union urges ceasefire in ethiopias tigray conflict the african union has called for a ceasefire in ethiopias northern tigray region where federal troops are engaged in an,politics,0
pique betrayed barca players over paycut gerard pique has reportedly found himself at the heart of a dressingroom split at barcelona after going behind his teammates,sports,1
nigeria days to presidential election aspirants begin to emerge today makes it exactly a year to the presidential election and aspirants in the two main political parties,politics,0
us health secretary azar resigns cites capitol attack us health and human services secretary alex azar has resigned citing last weeks attack on the capitol cnn reported on,politics,0
nigeria must defeat iswap at all cost else boko haram will be childs play borno governor zulum warns borno state governor professor babagana zulum on thursday expressed concern about the increasing sophistication and spread of the terrorist group,politics,0
tory mps demand answers from boris johnson over downing street party conservative and opposition mps are demanding answers from boris johnson over claims he attended a drinks event in the no,politics,0
chinese tennis star peng shuai denies making sexual assault accusations chinese tennis player peng shuai has denied she ever accused anyone of sexual assault adding that she herself had deleted,sports,1
chelsea man city withdraw from european super league english premiership side manchester city have withdrawn from the european super league chelsea are also preparing documents to formally withdraw,sports,1
tunisian president appoints ambassador to us tunisian president kais saied appointed hanene tajouri bessassi as ambassador to the united states he said on monday weeks after,politics,0
taliban form allmale afghan government of old guard members the taliban on tuesday announced an allmale interim government for afghanistan stacked with veterans of their hardline rule from the,politics,0
tinubu i wont decline calls to contest for nigerias presidency with deft political subtlety a former governor of lagos state and one of the national leaders of the all progressives,politics,0
chelsea have true belief they can defeat man city in champions league final tuchel says chelseas head coach thomas tuchel claims the blues will prepare for the champions league final in the true belief they can beat,sports,1
super league collapses after the six english clubs withdraw the super league collapsed before a ball was kicked in the european breakaway competition after being abandoned by the six,sports,1
leicester arsenal willian pepe impress in away win nicolas pepe and willian both produced their best for some time as arsenal made the most of leicester citys mounting,sports,1
super eagles need iheanacho to maintain leicester form in afcon qualifiers gernot rohr finds himself with something of a striking conundrum heading into nigerias final two qualifiers against benin and lesotho,sports,1
tinubu wike meet in france as atiku seeks rapprochement presidential candidate of the all progressives congress apc asiwaju bola tinubu and rivers state governor nyesom wike were thursday scheduled,politics,0
atletico madrid sign former player and barcelona forward griezmann on loan antoine griezmann has yet to win a league title in his career joining atletico madrid just after their la,sports,1
covid had the courage to challenge me says ibrahimovic as he confirms positive status ac milan have confirmed that zlatan ibrahimovic has tested positive for covid and will be taking in a period of,sports,1
inec says its prepared for ondo election chairman of the independent national electoral commission inec prof mahmood yakubu on wednesday reaffirmed the readiness of the commission to,politics,0
senate president lawan says buhari will remain the compass of apc beyond president of the nigerian senate ahmed lawan during his speech at the apc national convention in abuja declared that buhari,politics,0
coronavirus pandemic takes center stage as election campaign enters final weekend president donald trump is spending the closing days of his reelection campaign criticizing public officials and medical professionals who are,politics,0
nigeria fears mount in apc over moves to zone presidency to northeast as new delegates template favours lawan in a move that is certainly going to generate shock waves around the country and heighten the already tensed political,politics,0
chinaus confrontation a disaster for both countries xi tells biden confrontation between china and the united states would be a disaster and the two sides should reestablish the means to,politics,0
former nba player iman shumpert arrested at texas airport for cannabis possession the report says shumpert also had a magazine with rounds in his backpack but no gun was foundread more,sports,1
nigeria uba sani picks kaduna apc governorship ticket uba sani the senator representing kaduna central in has won the kaduna governorship ticket of the ruling all progressives congress,politics,0
nigeria apc governors convene emergency meeting to actualise national convention the governors of nigerias all progressives congress apc have summoned an emergency meeting in abuja on sunday to pick a,politics,0
nigeria house passes bill to bar cbn governor deputies directors from partisan politics the proposed amendment follows the recent push by some groups for the cbn governor godwin emefiele to join the presidential,politics,0
eddie hearn confident of joshuafury fight if joshua beats pulev eddie hearn says he is as close to as he can be that anthony joshua and tyson fury will,sports,1
nigeria court declares section of amended electoral act illegal orders agf malami to delete it a has today struck down section of nigerias newly amended electoral act which president muhammadu buhari had written to,politics,0
xavi hopes barcelona can agree deal with al sadd so he can go back home xavi says he wants to go back home to be barcelona manager and hopes an agreement can be reached with,sports,1
buhari sends electoral bill to inec attorneygeneral for legal opinion nigeria president muhammadu buhari has sent the new electoral act amendment bill to the office of the attorney general of,politics,0
nigeria more apc senators planning to defect to pdp fanikayode warns except there is a quick intervention all progressives congress senators might leave the party soon for the pdp a,politics,0
nigeria exsenate president saraki says hell be the bridge between young and old north and south if elected president former senate president dr bukola saraki on thursday promised to address nigerias security and economic challenges if chosen to lead,politics,0
nigeria apcs oyebanji wins ekiti governorship election by landslide the governorship candidate of the all progressives congress apc in ekiti state mr biodun oyebanji has been declared the winner,politics,0
nigeria inec drops soludo ozigbo from list of those to contest anambra guber election the independent national electoral commission inec has published the list of candidates for the november governorship election in anambra,politics,0
bernie ecclestone former f boss to face fraud charges over assets worth m former formula one boss bernie ecclestone will be charged with fraud by false representation over an alleged failure to declare,sports,1
australian pm scott morrison removed from power as the country elects labour government australian pm scott morrison has been removed from power as the country has elected its first labor government in almost,politics,0
alaba is the best shortterm option for liverpool says former red danny murphy david alaba would be the best option for liverpool if they look for a shortterm solution at centrehalf in the,sports,1
tuchel says its time for chelsea fc to win champions league again thomas tuchel has declared chelseas readiness to conquer europe telling his players our time is now tuchel is targeting,sports,1
trump campaigns in five states on sunday as biden heads to pennsylvania president donald trump is mounting one final test of whether the massive crowds that often show up at his signature,politics,0
chelsea atletico blues reach champions league quarterfinals for first time in years chelsea took another big step under thomas tuchel as the blues saw off atletico madrid at stamford bridge to,sports,1
french president macron loses parliament majority in stunning setback french president emmanuel macron and his allies on sunday lost their absolute majority in the national assembly and with it,politics,0
judge rejects trump bid to keep tax returns from congress a us judge on tuesday dismissed a bid by former president donald trump to keep his tax returns from a,politics,0
shakhtar stun real madrid in champions league opener thirteentime european cup winners real madrid were wednesday evening handed a humiliating defeat as a shambolic firsthalf performance was clinically,sports,1
nigeria needs young energetic president in says exleader abdulsalami former nigerian military head of state general abdulsalami abubakar rtd has said that the country needs younger people to lead,politics,0
biden rejects new republican infrastructure offer us president joe biden and republicans entered the weekend sharply at odds over how to craft an infrastructure deal that,politics,0
women get quota in south sudans opposition party the leader of south sudans main opposition party riek machar has set a mandatory quota for women the sudan,politics,0
committee mobilising nigerians for quality leadership the committee has resolved to mobilise nigerians across party lines and social strata for quality leadership of the country at,politics,0
denmark belgium pause euro clash to pay tribute to christian eriksen the euro match between belgium and denmark on thursday was stopped in the th minute as a tribute to,sports,1
nigeria inec warns political parties aspirants against early campaigns ahead of elections worried by the proliferation of billboards and campaign posters of some political parties and aspirants across the country the independent,politics,0
sadiq khan elected london mayor for a second term sadiq khan has been reelected mayor of london in a tighterthanexpected race providing a boost to the opposition labour party,politics,0
apc presidential ticket fayemi amosun akpabio step down for bola tinubu governors chairman and ekiti state governor kayode fayemi former governor of ogun state senator ibikunle amosun and former governor of,politics,0
afcon mane concussed but scores before being taken off as senegal reach quarter finals sadio mane scored as senegal beat nineman cape verde in the last at the africa cup of nations,sports,1
nigeria search for consensus presidential candidate in pdp falters atiku insists on primary election the quest by some presidential aspirants of the peoples democratic party pdp for a consensus flagbearer for the party ahead,politics,0
ufcs kamaru usman to build academy in nigeria nigeria born ultimate fighting championship ufc welterweight champion kamaru usman has disclosed his plan to set up a sporting academy,sports,1
carabao cup semifinal draw arsenal v liverpool chelsea v tottenham arsenal will face liverpool in the semifinals of the carabao cup while chelsea will meet tottenham chelseas meeting with,sports,1
trump campaign abandons parts of pennsylvania election lawsuit us president donald trumps campaign on sunday dropped a major part of a lawsuit it brought seeking to halt pennsylvania,politics,0
restructuring alone cant solve nigerias problems former president jonathan says former president goodluck jonathan of nigeria on thursday weighed in on the raging agitation for the restructuring of nigeria warning,politics,0
nigeria football president pinnick says efforts doubled to win world place as super eagles depart for ghana president of the nigeria football federation and member of the fifa council mr amaju melvin pinnick on wednesday disclosed that,sports,1
sri lanka swears in acting leader after mass protests sri lankas prime minister ranil wickremesinghe has been sworn in as acting president as the country reels from an economic,politics,0
tinubu discovered mentored nigerias vp osinbajo apc exchairman oshiomhole says a former national chairman of the governing all progressives congress apc adams oshiomhole has said nigerias vice president yemi osinbajo,politics,0
obaseki tinubu oshiomhole threats to democracy edo state governor godwin obaseki has described all progressives congress stalwart asiwaju bola ahmed tinubu and the partys former national,politics,0
euro italy overcome austria in extra time to reach quarterfinals federico chiesa scored an extratime goal as italy beat austria in london to advance to the quarterfinals of the,sports,1
ighalo bids farewell to manchester united odion ighalo has bid farewell to manchester united in a post on instagram saying his time at old trafford was,sports,1
afconq super eagles thrash lesotho with goals from osimhen etebo onuachu nigeria made light of their final qualifying campaign for the africa cup of nations with a triumph over group,sports,1
